ANNIE Lat,ANNIE Long,LEAH Lat,LEAH Long,MELANY Lat,MELANY Long,MONIQUE Lat,MONIQUE Long,prOphecy Lat,prOphecy Long
49.28462,-123.10958,49.27914,-123.10387,49.28458,-123.10961,49.27361,-123.10156,49.28307,-123.10436
49.28468,-123.10963,49.27914,-123.10385,49.28458,-123.1096,49.27362,-123.10156,49.28307,-123.10436
49.28468,-123.10966,49.27914,-123.10384,49.28457,-123.1096,49.27365,-123.10154,49.28305,-123.10436
49.28469,-123.10966,49.27914,-123.10382,49.28457,-123.10962,49.27368,-123.10152,49.28304,-123.10436
49.28469,-123.10969,49.27914,-123.1038,49.28458,-123.10963,49.27372,-123.10152,49.28303,-123.10437
49.28471,-123.10973,49.27914,-123.10378,49.28459,-123.10965,49.27374,-123.10151,49.28302,-123.10438
49.28471,-123.10976,49.27914,-123.10376,49.28459,-123.10965,49.27374,-123.10151,49.283,-123.10438
49.28471,-123.10977,49.27914,-123.10374,49.28459,-123.1097,49.27375,-123.10151,49.28299,-123.10437
49.28471,-123.10978,49.27914,-123.10372,49.2846,-123.10972,49.27376,-123.10151,49.28299,-123.10437
49.28472,-123.10979,49.27914,-123.1037,49.2846,-123.10974,49.27377,-123.10151,49.28298,-123.10437
49.28473,-123.1098,49.27914,-123.10368,49.2846,-123.10977,49.27376,-123.10151,49.28297,-123.10436
49.28474,-123.10986,49.27914,-123.10366,49.28461,-123.10977,49.27376,-123.10151,49.28296,-123.10436
49.28474,-123.10987,49.27914,-123.10364,49.2846,-123.10978,49.27377,-123.10151,49.28295,-123.10437
49.28473,-123.10987,49.27914,-123.10362,49.28461,-123.1098,49.27378,-123.10151,49.28295,-123.10437
49.28472,-123.10989,49.27914,-123.1036,49.28461,-123.10981,49.2738,-123.10151,49.28295,-123.10437
49.2847,-123.10992,49.27915,-123.10358,49.28462,-123.10982,49.27381,-123.10151,49.28294,-123.10438
49.28468,-123.10993,49.27915,-123.10357,49.28462,-123.10981,49.27383,-123.10151,49.28292,-123.10437
49.28465,-123.10993,49.27915,-123.10355,49.28463,-123.10982,49.27385,-123.10151,49.28293,-123.10438
49.28465,-123.10993,49.27915,-123.10353,49.28463,-123.10983,49.27386,-123.10151,49.28293,-123.10437
49.28466,-123.10995,49.27915,-123.1035,49.28464,-123.10984,49.27387,-123.10151,49.28292,-123.10437
49.28466,-123.11,49.27915,-123.10348,49.28465,-123.10985,49.27389,-123.1015,49.28291,-123.10436
49.28468,-123.11,49.27915,-123.10346,49.28465,-123.10986,49.2739,-123.1015,49.28289,-123.10435
49.28468,-123.11001,49.27915,-123.10344,49.28465,-123.10988,49.27391,-123.10149,49.28288,-123.10435
49.28468,-123.11002,49.27915,-123.10342,49.28466,-123.1099,49.27392,-123.10149,49.28287,-123.10435
49.28467,-123.11004,49.27915,-123.10341,49.28466,-123.10992,49.27393,-123.10149,49.28286,-123.10435
49.28464,-123.11006,49.27915,-123.10339,49.28466,-123.10993,49.27394,-123.10148,49.28285,-123.10435
49.28465,-123.11007,49.27915,-123.10338,49.28467,-123.10995,49.27395,-123.10148,49.28284,-123.10434
49.28465,-123.11007,49.27915,-123.10336,49.28468,-123.10997,49.27397,-123.10147,49.28283,-123.10434
49.28466,-123.11007,49.27915,-123.10336,49.28468,-123.10999,49.27398,-123.10148,49.28282,-123.10434
49.28464,-123.11007,49.27916,-123.10335,49.28468,-123.11,49.27399,-123.10149,49.28281,-123.10434
49.28464,-123.11007,49.27916,-123.10335,49.28469,-123.11002,49.27401,-123.10149,49.2828,-123.10434
49.28463,-123.11006,49.27915,-123.10334,49.28469,-123.11003,49.27402,-123.10148,49.28279,-123.10435
49.28463,-123.11007,49.27915,-123.10334,49.2847,-123.11004,49.27404,-123.10147,49.28278,-123.10436
49.28463,-123.11007,49.27915,-123.10335,49.2847,-123.11006,49.27406,-123.10146,49.28277,-123.10436
49.28463,-123.11007,49.27915,-123.10335,49.2847,-123.11007,49.27407,-123.10146,49.28275,-123.10438
49.28463,-123.11007,49.27915,-123.10335,49.28469,-123.11007,49.27408,-123.10146,49.28274,-123.10438
49.28463,-123.11007,49.27915,-123.10336,49.28469,-123.11007,49.27409,-123.10145,49.28273,-123.10438
49.28463,-123.11007,49.27915,-123.10336,49.28469,-123.11008,49.27409,-123.10144,49.28272,-123.10438
49.28464,-123.11006,49.27915,-123.10336,49.28469,-123.11008,49.27411,-123.10144,49.28271,-123.10438
49.28464,-123.11005,49.27915,-123.10336,49.28469,-123.11009,49.27412,-123.10145,49.2827,-123.10438
49.28464,-123.11006,49.27914,-123.10337,49.28469,-123.11009,49.27413,-123.10145,49.28269,-123.10439
49.28464,-123.11006,49.27914,-123.10337,49.28469,-123.11009,49.27414,-123.10148,49.28267,-123.10439
49.28465,-123.11006,49.27914,-123.10337,49.28469,-123.1101,49.27415,-123.10149,49.28266,-123.10439
49.28465,-123.11005,49.27914,-123.10336,49.28469,-123.1101,49.27416,-123.10148,49.28264,-123.10438
49.28465,-123.11005,49.27914,-123.10336,49.28469,-123.1101,49.27416,-123.10148,49.28263,-123.10438
49.28465,-123.11005,49.27913,-123.10335,49.28469,-123.1101,49.27417,-123.10148,49.28262,-123.10442
49.28465,-123.11005,49.27913,-123.10334,49.28469,-123.1101,49.27419,-123.10148,49.28262,-123.10442
49.28465,-123.11004,49.27913,-123.10333,49.28468,-123.11045,49.27419,-123.1015,49.2826,-123.10443
49.28465,-123.11003,49.27912,-123.10333,49.28465,-123.11038,49.2742,-123.1015,49.28259,-123.10443
49.28465,-123.11003,49.27912,-123.10331,49.28465,-123.11033,49.27421,-123.10149,49.28258,-123.10444
49.28465,-123.11004,49.27911,-123.1033,49.28464,-123.11031,49.27422,-123.10149,49.28257,-123.10445
49.28459,-123.11022,49.27911,-123.10328,49.28462,-123.11029,49.27423,-123.10149,49.28256,-123.10445
49.28466,-123.11005,49.27911,-123.10327,49.28462,-123.11028,49.27424,-123.1015,49.28255,-123.10445
49.28467,-123.11005,49.27911,-123.10325,49.28463,-123.11026,49.27425,-123.10152,49.28253,-123.10445
49.28467,-123.11005,49.27911,-123.10323,49.28465,-123.11024,49.27427,-123.10153,49.28253,-123.10445
49.28467,-123.11005,49.27912,-123.10322,49.28465,-123.11024,49.27428,-123.10154,49.28252,-123.10445
49.28467,-123.11005,49.27912,-123.1032,49.28465,-123.11023,49.27428,-123.10154,49.28251,-123.10444
49.28467,-123.11005,49.27912,-123.10319,49.28466,-123.11023,49.27429,-123.10155,49.2825,-123.10444
49.2847,-123.10998,49.27912,-123.10317,49.28463,-123.11022,49.27429,-123.10156,49.28249,-123.10443
49.2847,-123.10998,49.27912,-123.10316,49.28464,-123.11021,49.2743,-123.10156,49.28248,-123.10443
49.2847,-123.10999,49.27912,-123.10314,49.28465,-123.11018,49.2743,-123.10157,49.28249,-123.10444
49.2847,-123.10998,49.27912,-123.10313,49.28465,-123.11018,49.27431,-123.10158,49.28248,-123.10443
49.2847,-123.10997,49.27912,-123.10312,49.28465,-123.11018,49.27431,-123.10157,49.28247,-123.10443
49.2847,-123.10998,49.27912,-123.1031,49.28465,-123.11016,49.27432,-123.10156,49.28247,-123.10442
49.2847,-123.10998,49.27912,-123.10309,49.28465,-123.11013,49.27432,-123.10156,49.28247,-123.10442
49.2847,-123.10998,49.27912,-123.10307,49.28466,-123.11006,49.27432,-123.10156,49.28247,-123.10441
49.28471,-123.10997,49.27912,-123.10306,49.28467,-123.11005,49.27432,-123.10156,49.28246,-123.1044
49.28471,-123.10999,49.27912,-123.10304,49.28467,-123.11004,49.27432,-123.10156,49.28245,-123.10439
49.28471,-123.10998,49.27912,-123.10302,49.28468,-123.11003,49.27432,-123.10156,49.28245,-123.10439
49.28471,-123.10998,49.27912,-123.10301,49.28471,-123.10999,49.27433,-123.10157,49.28245,-123.10438
49.28471,-123.10998,49.27912,-123.10299,49.28469,-123.11003,49.27434,-123.10157,49.28243,-123.10438
49.28471,-123.10998,49.27912,-123.10297,49.28469,-123.1101,49.27433,-123.10158,49.28242,-123.10438
49.28471,-123.10998,49.27912,-123.10296,49.28465,-123.11011,49.27433,-123.10157,49.28241,-123.10438
49.28471,-123.10998,49.27912,-123.10294,49.28471,-123.11013,49.27434,-123.10157,49.2824,-123.10438
49.28471,-123.10998,49.27912,-123.10292,49.28469,-123.11015,49.27434,-123.10156,49.28239,-123.10438
49.28471,-123.10998,49.27912,-123.1029,49.28469,-123.11016,49.27434,-123.10156,49.28238,-123.10438
49.28471,-123.10998,49.27912,-123.10288,49.2847,-123.11016,49.27435,-123.10157,49.28237,-123.10437
49.2847,-123.11006,49.27912,-123.10286,49.28471,-123.11018,49.27435,-123.10156,49.28235,-123.10437
49.28469,-123.11003,49.27912,-123.10284,49.28472,-123.11019,49.27435,-123.10155,49.28234,-123.10437
49.28469,-123.11003,49.27911,-123.10282,49.28472,-123.11019,49.27436,-123.10155,49.28233,-123.10436
49.28469,-123.11003,49.27911,-123.1028,49.28472,-123.11021,49.27436,-123.10156,49.28232,-123.10436
49.28469,-123.11003,49.27911,-123.10278,49.28472,-123.11022,49.27436,-123.10156,49.2823,-123.10435
49.28469,-123.11003,49.27911,-123.10276,49.28473,-123.11023,49.27437,-123.10156,49.28229,-123.10434
49.28469,-123.11003,49.27911,-123.10275,49.28473,-123.11025,49.27438,-123.10156,49.28227,-123.10433
49.28469,-123.11003,49.27911,-123.10272,49.28474,-123.11026,49.27439,-123.10155,49.28226,-123.10432
49.28469,-123.11003,49.27911,-123.1027,49.28474,-123.11026,49.2744,-123.10156,49.28224,-123.10431
49.28469,-123.11003,49.27911,-123.10268,49.28475,-123.11027,49.27442,-123.10157,49.28222,-123.10429
49.28471,-123.11008,49.27911,-123.10266,49.28476,-123.11027,49.27444,-123.10158,49.2822,-123.10428
49.28471,-123.1101,49.27911,-123.10264,49.28477,-123.11026,49.27445,-123.10159,49.28219,-123.10428
49.28471,-123.11011,49.27911,-123.10262,49.28478,-123.11027,49.27446,-123.10158,49.28218,-123.10426
49.2847,-123.1101,49.27911,-123.10261,49.28478,-123.11027,49.27447,-123.10159,49.28216,-123.10424
49.2847,-123.1101,49.27911,-123.10259,49.28478,-123.11028,49.27448,-123.1016,49.28216,-123.10424
49.28469,-123.11008,49.27911,-123.10257,49.28479,-123.11028,49.27449,-123.1016,49.28216,-123.10425
49.28469,-123.1101,49.27911,-123.10255,49.2848,-123.11028,49.27449,-123.1016,49.28214,-123.10425
49.28469,-123.11009,49.27911,-123.10254,49.28481,-123.11028,49.2745,-123.10161,49.28214,-123.10425
49.28469,-123.11009,49.27911,-123.10252,49.28481,-123.11029,49.27451,-123.1016,49.28214,-123.10425
49.28469,-123.11009,49.27911,-123.1025,49.28482,-123.1103,49.27452,-123.10161,49.28213,-123.10426
49.28469,-123.11009,49.27911,-123.10249,49.28482,-123.11031,49.27452,-123.10162,49.28212,-123.10427
49.28469,-123.11009,49.27911,-123.10247,49.28483,-123.11031,49.27454,-123.10161,49.28211,-123.10427
49.28469,-123.11009,49.27911,-123.10245,49.28482,-123.1103,49.27456,-123.10162,49.2821,-123.10426
49.28469,-123.11009,49.27911,-123.10244,49.28482,-123.11029,49.27458,-123.10162,49.2821,-123.10426
49.28469,-123.11009,49.27911,-123.10242,49.28481,-123.11028,49.2746,-123.10162,49.2821,-123.10426
49.28469,-123.11009,49.27911,-123.1024,49.28481,-123.11026,49.27461,-123.10163,49.2821,-123.10426
49.28469,-123.11009,49.27911,-123.10239,49.2848,-123.11025,49.27462,-123.10162,49.2821,-123.10426
49.28467,-123.11011,49.27911,-123.10238,49.28479,-123.11022,49.27464,-123.10162,49.28208,-123.10426
49.28467,-123.11011,49.27912,-123.10237,49.28479,-123.1102,49.27466,-123.10162,49.28208,-123.10425
49.28467,-123.11011,49.27913,-123.10236,49.28478,-123.11018,49.27468,-123.10163,49.28208,-123.10424
49.28467,-123.11011,49.27914,-123.10236,49.28478,-123.11017,49.27469,-123.10163,49.28209,-123.10423
49.28467,-123.11011,49.27915,-123.10236,49.28476,-123.11014,49.27471,-123.10164,49.28208,-123.10424
49.28467,-123.11011,49.27916,-123.10235,49.28476,-123.11013,49.27472,-123.10165,49.28208,-123.10424
49.28451,-123.11003,49.27917,-123.10235,49.28432,-123.11038,49.27473,-123.10164,49.28208,-123.10424
49.2845,-123.11002,49.27917,-123.10235,49.28432,-123.11039,49.27476,-123.10167,49.28209,-123.10423
49.28451,-123.11008,49.27918,-123.10235,49.28433,-123.11039,49.27478,-123.10168,49.28208,-123.10423
49.28449,-123.11006,49.27919,-123.10235,49.28433,-123.1104,49.27479,-123.10168,49.28208,-123.10422
49.28448,-123.11005,49.27919,-123.10235,49.28433,-123.1104,49.2748,-123.10169,49.28208,-123.10422
49.28446,-123.11007,49.2792,-123.10236,49.28433,-123.11041,49.2748,-123.10169,49.28207,-123.10422
49.28445,-123.11016,49.27921,-123.10236,49.28433,-123.11041,49.27481,-123.10169,49.28206,-123.10423
49.28444,-123.11021,49.27921,-123.10236,49.28433,-123.11043,49.27482,-123.10169,49.28205,-123.10422
49.28445,-123.11019,49.27922,-123.10236,49.28431,-123.11043,49.27483,-123.1017,49.2821,-123.10424
49.28445,-123.11018,49.27923,-123.10236,49.28431,-123.11043,49.27484,-123.10171,49.28213,-123.10429
49.28445,-123.11016,49.27923,-123.10234,49.28431,-123.11043,49.27486,-123.10172,49.28208,-123.10427
49.28444,-123.11017,49.27924,-123.10231,49.28432,-123.11043,49.27488,-123.10172,49.28207,-123.10426
49.28444,-123.11016,49.27924,-123.10229,49.28432,-123.11042,49.27489,-123.10172,49.28207,-123.10426
49.28446,-123.11018,49.27924,-123.10227,49.28432,-123.11042,49.27491,-123.10172,49.28206,-123.10424
49.28448,-123.11018,49.27925,-123.10226,49.28432,-123.11042,49.27492,-123.10172,49.28206,-123.10423
49.28449,-123.11019,49.27925,-123.10224,49.28432,-123.11042,49.27493,-123.10173,49.28206,-123.10422
49.28452,-123.11021,49.27926,-123.10222,49.28432,-123.11042,49.27496,-123.10171,49.28208,-123.10422
49.28453,-123.11023,49.27926,-123.1022,49.28432,-123.11042,49.27497,-123.10171,49.28208,-123.10424
49.28454,-123.11023,49.27926,-123.10218,49.28433,-123.11042,49.27499,-123.1017,49.2821,-123.10425
49.28454,-123.11024,49.27926,-123.10216,49.28433,-123.11042,49.27501,-123.10171,49.28212,-123.10427
49.28455,-123.11025,49.27926,-123.10214,49.28433,-123.11042,49.27503,-123.10171,49.28212,-123.10426
49.28455,-123.11024,49.27927,-123.10213,49.28433,-123.11042,49.27504,-123.10171,49.28214,-123.10427
49.28455,-123.11024,49.27927,-123.10212,49.28433,-123.11042,49.27506,-123.10171,49.28217,-123.10425
49.28455,-123.11024,49.27927,-123.10211,49.28433,-123.11042,49.27507,-123.10172,49.28216,-123.10423
49.28454,-123.11024,49.27928,-123.1021,49.28432,-123.11042,49.27508,-123.10172,49.28215,-123.10421
49.28454,-123.11025,49.27927,-123.1021,49.28432,-123.11042,49.27509,-123.10173,49.28217,-123.10422
49.28454,-123.11025,49.27927,-123.1021,49.28431,-123.11042,49.2751,-123.10173,49.28218,-123.10423
49.28454,-123.11025,49.27928,-123.1021,49.28431,-123.11042,49.27512,-123.10174,49.28218,-123.10424
49.28455,-123.11028,49.27929,-123.1021,49.2843,-123.11042,49.27514,-123.10175,49.28218,-123.10424
49.28454,-123.11028,49.2793,-123.10211,49.2844,-123.11036,49.27515,-123.10174,49.28218,-123.10423
49.28455,-123.1103,49.27931,-123.10212,49.28441,-123.11035,49.27517,-123.10173,49.28218,-123.10424
49.28455,-123.1103,49.27932,-123.10213,49.28442,-123.11036,49.27518,-123.10173,49.28217,-123.10424
49.28455,-123.11028,49.27933,-123.10213,49.28443,-123.11036,49.27519,-123.10173,49.28213,-123.1043
49.28455,-123.11028,49.27934,-123.10214,49.28444,-123.11037,49.27521,-123.10173,49.28215,-123.10427
49.28456,-123.11028,49.27936,-123.10215,49.28445,-123.11038,49.27522,-123.10173,49.28216,-123.10429
49.28456,-123.11028,49.27937,-123.10216,49.28446,-123.11037,49.27523,-123.10174,49.28215,-123.10428
49.28456,-123.11028,49.27938,-123.10217,49.28447,-123.11036,49.27524,-123.10174,49.28216,-123.10428
49.28456,-123.11028,49.27939,-123.10218,49.28448,-123.11034,49.27525,-123.10173,49.28216,-123.10428
49.28458,-123.11028,49.27941,-123.10219,49.2845,-123.11032,49.27526,-123.10174,49.28217,-123.10427
49.28458,-123.11028,49.27942,-123.10219,49.28453,-123.1103,49.27527,-123.10175,49.28216,-123.10426
49.28459,-123.11028,49.27942,-123.10219,49.28456,-123.11027,49.27529,-123.10175,49.28217,-123.10425
49.28459,-123.11027,49.27943,-123.10219,49.28459,-123.11026,49.2753,-123.10176,49.28217,-123.10425
49.28459,-123.11027,49.27944,-123.10219,49.28463,-123.11022,49.27531,-123.10175,49.28219,-123.10426
49.2846,-123.11027,49.27945,-123.1022,49.28464,-123.1102,49.27531,-123.10175,49.2822,-123.10425
49.2846,-123.11027,49.27947,-123.1022,49.28466,-123.11018,49.27532,-123.10176,49.2822,-123.10425
49.28459,-123.11027,49.27948,-123.1022,49.28467,-123.11018,49.27533,-123.10177,49.28222,-123.10424
49.28459,-123.11027,49.27949,-123.1022,49.28468,-123.11017,49.27533,-123.10177,49.28222,-123.10422
49.28459,-123.11027,49.2795,-123.10221,49.28469,-123.11017,49.27533,-123.10179,49.28223,-123.1042
49.28461,-123.11026,49.27951,-123.10221,49.28469,-123.11017,49.27534,-123.10179,49.28224,-123.10418
49.28461,-123.11026,49.27952,-123.10222,49.2847,-123.11016,49.27534,-123.1018,49.28225,-123.10417
49.28461,-123.11026,49.27954,-123.10223,49.28471,-123.11015,49.27535,-123.10179,49.28227,-123.10417
49.28461,-123.11026,49.27955,-123.10224,49.28472,-123.11015,49.27536,-123.10179,49.28229,-123.10416
49.28461,-123.11026,49.27956,-123.10226,49.28473,-123.11014,49.27538,-123.1018,49.28229,-123.10415
49.28461,-123.11025,49.27957,-123.10227,49.28473,-123.11015,49.2754,-123.10181,49.28229,-123.10413
49.28461,-123.11026,49.27958,-123.10228,49.28472,-123.11016,49.27541,-123.10181,49.28229,-123.10411
49.28461,-123.11026,49.27959,-123.10229,49.2847,-123.11014,49.27543,-123.10183,49.28229,-123.1041
49.28461,-123.11026,49.2796,-123.10229,49.28473,-123.11015,49.27544,-123.10184,49.2823,-123.1041
49.28461,-123.11026,49.27962,-123.10229,49.28476,-123.11017,49.27546,-123.10183,49.28232,-123.10411
49.2846,-123.11027,49.27963,-123.10229,49.28475,-123.11017,49.27549,-123.10184,49.28234,-123.1041
49.2846,-123.11028,49.27965,-123.10229,49.28475,-123.11017,49.2755,-123.10186,49.28235,-123.10409
49.2846,-123.1103,49.27966,-123.10229,49.28475,-123.11016,49.27552,-123.10186,49.28236,-123.10408
49.2846,-123.11031,49.27967,-123.10229,49.28476,-123.11018,49.27555,-123.10186,49.28237,-123.10408
49.2846,-123.11033,49.27968,-123.10229,49.28477,-123.11018,49.27557,-123.10185,49.28239,-123.10409
49.28459,-123.11037,49.2797,-123.10229,49.28478,-123.11019,49.27558,-123.10185,49.28239,-123.10408
49.2846,-123.11038,49.27971,-123.10229,49.28479,-123.11018,49.27559,-123.10186,49.2824,-123.10408
49.2846,-123.1104,49.27972,-123.10229,49.28481,-123.11018,49.2756,-123.10186,49.2824,-123.10407
49.28461,-123.11041,49.27973,-123.10228,49.28482,-123.11019,49.27562,-123.10185,49.2824,-123.10406
49.28461,-123.11043,49.27974,-123.10228,49.28482,-123.1102,49.27564,-123.10186,49.2824,-123.10406
49.28461,-123.11045,49.27975,-123.10228,49.28483,-123.1102,49.27565,-123.10187,49.2824,-123.10406
49.2846,-123.11043,49.27976,-123.10227,49.28482,-123.1102,49.27567,-123.10187,49.2824,-123.10406
49.28462,-123.11045,49.27976,-123.10226,49.28482,-123.1102,49.27569,-123.10186,49.2824,-123.10406
49.28461,-123.11048,49.27976,-123.10225,49.28482,-123.11021,49.27572,-123.10186,49.28241,-123.10407
49.28458,-123.11049,49.27976,-123.10224,49.28482,-123.11021,49.27574,-123.10188,49.28241,-123.10406
49.28455,-123.1105,49.27975,-123.10223,49.28482,-123.11022,49.27576,-123.1019,49.28241,-123.10406
49.28454,-123.1105,49.27976,-123.10224,49.28482,-123.11023,49.27578,-123.10191,49.28242,-123.10407
49.28454,-123.11049,49.27977,-123.10224,49.28482,-123.11023,49.2758,-123.10193,49.28242,-123.10405
49.28453,-123.11047,49.27978,-123.10224,49.28482,-123.11023,49.27582,-123.10194,49.28241,-123.10405
49.28451,-123.11044,49.27979,-123.10224,49.28482,-123.11023,49.27583,-123.10194,49.28241,-123.10405
49.2845,-123.11043,49.2798,-123.10224,49.28482,-123.11023,49.27585,-123.10197,49.2824,-123.10404
49.28448,-123.11042,49.27981,-123.10223,49.28482,-123.11023,49.27587,-123.10198,49.28239,-123.10405
49.28447,-123.11043,49.27983,-123.10223,49.28482,-123.11023,49.27588,-123.10199,49.28238,-123.10404
49.28445,-123.11041,49.27984,-123.10222,49.28482,-123.11023,49.27589,-123.102,49.28237,-123.10404
49.28443,-123.11038,49.27985,-123.10222,49.28482,-123.11023,49.2759,-123.102,49.28236,-123.10405
49.28442,-123.11038,49.27986,-123.10222,49.28482,-123.11023,49.27591,-123.10199,49.28235,-123.10405
49.28441,-123.11037,49.27987,-123.10222,49.28482,-123.11023,49.27591,-123.10199,49.28235,-123.10404
49.28441,-123.11036,49.27988,-123.10222,49.28482,-123.11023,49.27592,-123.10199,49.28235,-123.10403
49.28441,-123.11035,49.27989,-123.10222,49.28481,-123.11023,49.27593,-123.10199,49.28236,-123.10403
49.28439,-123.11033,49.2799,-123.10223,49.28481,-123.11023,49.27594,-123.102,49.28236,-123.10404
49.28439,-123.11031,49.27991,-123.10223,49.28481,-123.11023,49.27594,-123.10201,49.28235,-123.10404
49.28436,-123.11029,49.27992,-123.10224,49.28481,-123.11023,49.27595,-123.102,49.28236,-123.10406
49.28435,-123.11027,49.27993,-123.10224,49.28481,-123.11023,49.27595,-123.102,49.28236,-123.10407
49.28434,-123.11027,49.27993,-123.10225,49.28481,-123.11023,49.27595,-123.102,49.28237,-123.10407
49.28434,-123.11025,49.27995,-123.10225,49.28481,-123.11023,49.27595,-123.102,49.28237,-123.10406
49.28433,-123.11025,49.27996,-123.10226,49.28481,-123.11023,49.27595,-123.102,49.28237,-123.10406
49.28432,-123.11025,49.27997,-123.10226,49.28481,-123.11023,49.27595,-123.102,49.28237,-123.10405
49.2843,-123.11024,49.27998,-123.10226,49.28481,-123.11023,49.27595,-123.102,49.28237,-123.10404
49.28429,-123.11023,49.27999,-123.10227,49.28481,-123.11023,49.27595,-123.102,49.28238,-123.10403
49.28428,-123.11022,49.28,-123.10227,49.28481,-123.11024,49.27595,-123.102,49.28238,-123.10403
49.28428,-123.11021,49.28002,-123.10228,49.28481,-123.11024,49.27596,-123.102,49.28239,-123.10402
49.28425,-123.11024,49.28003,-123.10228,49.28481,-123.11025,49.27596,-123.102,49.2824,-123.10401
49.28424,-123.11024,49.28004,-123.10228,49.28481,-123.11025,49.27596,-123.102,49.2824,-123.10399
49.28424,-123.11025,49.28006,-123.10229,49.28481,-123.11025,49.27596,-123.102,49.28241,-123.10399
49.28423,-123.11019,49.28008,-123.10229,49.28481,-123.11025,49.27597,-123.10199,49.28242,-123.10396
49.28422,-123.11019,49.28009,-123.10229,49.28481,-123.11024,49.27598,-123.10199,49.28242,-123.10396
49.28423,-123.11016,49.2801,-123.10229,49.28481,-123.11024,49.27598,-123.10199,49.28242,-123.10395
49.28422,-123.11015,49.28012,-123.1023,49.28481,-123.11023,49.27598,-123.10199,49.28243,-123.10393
49.28421,-123.11014,49.28013,-123.1023,49.28481,-123.11023,49.27599,-123.10199,49.28243,-123.10392
49.2842,-123.11016,49.28014,-123.1023,49.2848,-123.11022,49.27601,-123.10199,49.28241,-123.10391
49.28419,-123.11014,49.28016,-123.1023,49.28481,-123.11022,49.27602,-123.102,49.28241,-123.1039
49.28418,-123.11013,49.28017,-123.10231,49.28481,-123.11022,49.27604,-123.10199,49.28241,-123.10389
49.28418,-123.11011,49.28018,-123.10231,49.28481,-123.11023,49.27606,-123.10198,49.28241,-123.10387
49.28417,-123.11012,49.2802,-123.10232,49.28481,-123.11023,49.27608,-123.10198,49.28241,-123.10385
49.28416,-123.11009,49.28021,-123.10233,49.28481,-123.11023,49.2761,-123.10197,49.28242,-123.10384
49.28416,-123.11008,49.28023,-123.10234,49.28481,-123.11023,49.27612,-123.10196,49.28242,-123.10382
49.28415,-123.11005,49.28024,-123.10235,49.28481,-123.11023,49.27617,-123.10199,49.28243,-123.10382
49.28415,-123.11004,49.28025,-123.10236,49.28481,-123.11023,49.27618,-123.10198,49.28245,-123.10381
49.28414,-123.11003,49.28027,-123.10237,49.28481,-123.11023,49.2762,-123.10198,49.28244,-123.1038
49.28413,-123.11002,49.28028,-123.10238,49.28481,-123.11023,49.27621,-123.10198,49.28244,-123.1038
49.28413,-123.11002,49.28029,-123.10238,49.28481,-123.11023,49.27622,-123.10198,49.28245,-123.10382
49.28413,-123.11001,49.2803,-123.10239,49.28481,-123.11023,49.27624,-123.10197,49.28245,-123.10382
49.28414,-123.10998,49.28031,-123.10239,49.28481,-123.11023,49.27626,-123.10196,49.28245,-123.10381
49.28414,-123.10995,49.28032,-123.10239,49.28481,-123.11023,49.27628,-123.10196,49.28245,-123.10382
49.28413,-123.10993,49.28033,-123.1024,49.28481,-123.11024,49.27631,-123.10196,49.28244,-123.10383
49.28413,-123.1099,49.28034,-123.1024,49.28481,-123.11024,49.27633,-123.10196,49.28244,-123.10384
49.28412,-123.10989,49.28036,-123.10239,49.28481,-123.11024,49.27635,-123.10194,49.28243,-123.10385
49.28411,-123.10987,49.28037,-123.10237,49.2848,-123.11024,49.27637,-123.10194,49.28243,-123.10386
49.28409,-123.10986,49.28038,-123.10235,49.2848,-123.11024,49.27639,-123.10195,49.28244,-123.10388
49.28408,-123.10985,49.28039,-123.10233,49.2848,-123.11024,49.27641,-123.10194,49.28246,-123.1039
49.28407,-123.10984,49.28039,-123.1023,49.28481,-123.11024,49.27642,-123.10193,49.28246,-123.1039
49.28406,-123.10983,49.28039,-123.10227,49.28481,-123.11024,49.27643,-123.10193,49.28246,-123.10391
49.28406,-123.10982,49.28039,-123.10224,49.28481,-123.11024,49.27644,-123.10192,49.28247,-123.10395
49.28406,-123.10985,49.28039,-123.10222,49.28481,-123.11024,49.27645,-123.10193,49.28246,-123.10396
49.28404,-123.10986,49.28039,-123.10219,49.28481,-123.11024,49.27646,-123.10192,49.28243,-123.10396
49.28403,-123.10987,49.2804,-123.10217,49.28481,-123.11024,49.27647,-123.10191,49.28242,-123.10398
49.28401,-123.10989,49.2804,-123.10215,49.28482,-123.11025,49.27649,-123.10191,49.28242,-123.10399
49.284,-123.1099,49.28041,-123.10212,49.28482,-123.11028,49.2765,-123.10191,49.28245,-123.104
49.28399,-123.10991,49.28042,-123.1021,49.28482,-123.11029,49.27651,-123.10191,49.28246,-123.10402
49.28399,-123.10992,49.28043,-123.10208,49.28482,-123.1103,49.27653,-123.10191,49.28246,-123.10404
49.28398,-123.10992,49.28044,-123.10206,49.28482,-123.11031,49.27655,-123.10191,49.28246,-123.10406
49.28399,-123.10993,49.28045,-123.10204,49.28482,-123.11032,49.27657,-123.10191,49.28247,-123.10411
49.28397,-123.10995,49.28045,-123.10202,49.28483,-123.11035,49.27658,-123.10193,49.28248,-123.10414
49.28397,-123.10996,49.28046,-123.102,49.28484,-123.11038,49.27659,-123.10193,49.2825,-123.10416
49.28397,-123.10997,49.28047,-123.10199,49.28484,-123.11039,49.27661,-123.10193,49.28251,-123.10417
